,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
ND70_02-01_30June2022_150x150_sp1,2773.977429440172,2773.977429440172,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_02-01_30June2022_150x150_sp2,2777.6299995408585,2777.6299995408585,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_02-01_30June2022_150x150_sp3,2786.4104737736375,2786.4104737736375,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_02-01_30June2022_150x150_sp4,2769.609422769541,2769.609422769541,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_02_01_06032022_150x150_sp1,2803.5644202818676,2825.3975624619457,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_02_01_06032022_150x150_sp2,2803.596664022528,2824.3349583268514,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_02_01_06032022_150x150_sp3,2803.5734066679242,2830.336080915691,0.6332949704004388,0.23697653099727242,60.92299005436306,7.139587655764862,28.289674251768716,8.198062689008902,356.5210802141545,14.561920855830648,0.6695683663664229,0.2849659327756185,0.604398415428899,0.26487948186516763
ND70_03-01_30June2022_150x150_sp1,2797.4670982349194,2797.4670982349194,0.6285268361784723,0.22949346595808123,60.58269455642901,7.114636803052377,27.697231028505698,8.168334393739926,359.17910457631996,14.375869278710873,0.6472748213038599,0.2839038291018597,0.5875548763908491,0.26391410285732475
ND70_03-01_30June2022_150x150_sp2,2783.913543032862,2783.913543032862,0.6285268361784723,0.22949346595808123,60.58269455642901,7.114636803052377,27.697231028505698,8.168334393739926,359.17910457631996,14.375869278710873,0.6472748213038599,0.2839038291018597,0.5875548763908491,0.26391410285732475
ND70_03-01_30June2022_150x150_sp3,2773.5881721255855,2773.5881721255855,0.6285268361784723,0.22949346595808123,60.58269455642901,7.114636803052377,27.697231028505698,8.168334393739926,359.17910457631996,14.375869278710873,0.6472748213038599,0.2839038291018597,0.5875548763908491,0.26391410285732475
ND70_03-01_30June2022_150x150_sp4,2729.1167257580987,2729.1167257580987,0.6365230283913935,0.24424975789458775,61.15337232764959,7.156500370433721,28.690762180927806,8.218158819936257,353.9375914721256,14.741196604147582,0.6846612418887554,0.2856833657914115,0.6158016012992222,0.2655327779601455
ND70_03_01_06032022_150x150_sp1,2821.9206995707736,2809.3152661592553,0.6285268361784723,0.22949346595808123,60.58269455642901,7.114636803052377,27.697231028505698,8.168334393739926,359.17910457631996,14.375869278710873,0.6472748213038599,0.2839038291018597,0.5875548763908491,0.26391410285732475
ND70_03_01_06032022_150x150_sp2,2727.2689320420186,2804.498768547299,0.6285268361784723,0.22949346595808123,60.58269455642901,7.114636803052377,27.697231028505698,8.168334393739926,359.17910457631996,14.375869278710873,0.6472748213038599,0.2839038291018597,0.5875548763908491,0.26391410285732475
ND70_03_01_06032022_150x150_sp3,2726.0032457383813,2809.713238116121,0.6285268361784723,0.22949346595808123,60.58269455642901,7.114636803052377,27.697231028505698,8.168334393739926,359.17910457631996,14.375869278710873,0.6472748213038599,0.2839038291018597,0.5875548763908491,0.26391410285732475
ND70_04_02_06032022_150x150_sp1,2711.719089443447,2786.103673139681,0.6365230283913935,0.24424975789458775,61.15337232764959,7.156500370433721,28.690762180927806,8.218158819936257,353.9375914721256,14.741196604147582,0.6846612418887554,0.2856833657914115,0.6158016012992222,0.2655327779601455
ND70_04_02_06032022_150x150_sp2,2712.042472706997,2777.3117123235884,0.6365230283913935,0.24424975789458775,61.15337232764959,7.156500370433721,28.690762180927806,8.218158819936257,353.9375914721256,14.741196604147582,0.6846612418887554,0.2856833657914115,0.6158016012992222,0.2655327779601455
ND70_04_02_06032022_150x150_sp3,2783.0457116552634,2778.573961088167,0.6365230283913935,0.24424975789458775,61.15337232764959,7.156500370433721,28.690762180927806,8.218158819936257,353.9375914721256,14.741196604147582,0.6846612418887554,0.2856833657914115,0.6158016012992222,0.2655327779601455
ND70_0503_29June2022_100x60_256s_sp1,2723.8964504859787,2723.8964504859787,0.6235615029052991,0.24391576681072374,60.2283252203439,7.088693404741895,27.08028571782596,8.137319650589644,354.0562268752668,14.732996994287548,0.6240592665558071,0.2827947386393562,0.5700147273660332,0.26290828401721733
